product_id,product_name,product_url,price,stock_total,stock_per_size,sizes_available,category,brand,country_of_origin,shoe_model,material,shipped_from,rating,review_count,sold_count,description,image_urls,image_local_paths
253449367_23084803343,Moss Derby Cream - Nappa Milano - Sepatu Unisex,https://shopee.co.id/Moss-Derby-Cream-Nappa-Milano-Sepatu-Unisex-i.253449367.23084803343,799000.0,0,"{""36"": 0, ""37"": 5, ""38"": 5, ""39"": 5, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}","37, 38, 39",Sepatu Pria > Sepatu Pria Lainnya,NAPPA MILANO,,,,KAB. TANGERANG,5.0,20,49,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
We created a new shape through Moss Derby to offer a less formal derby shoe with a roomy round-toes design, making it fit for most foot types. Moss Derby is unisex and has eight color options with various leather materials, offering endless possibilities and inconceivably vast options for your everyday look. They’re, in fact, classic, timeless and that versatile.
Upper: Suede Leather
Insole: Phylon Injection Insole
Outsole: Lightweight Rubber
Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rbl6-lqkbiyjkdism68,data/images/253449367_23084803343/img_0.jpg
253449367_21829944277,Conrad Tassel Coffee - Nappa Milano - Sepatu Pria,https://shopee.co.id/Conrad-Tassel-Coffee-Nappa-Milano-Sepatu-Pria-i.253449367.21829944277,1039000.0,0,"{""39"": 0, ""40"": 0, ""41"": 49, ""42"": 49, ""43"": 49, ""44"": 49, ""45"": 49}","41, 42, 43, 44, 45",Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,51,140,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Specially made from Vegetable Leather with hand-painted finish, Conrad Tassel is an easy slip-on pair which offers a slick look with the dual-tone color scheme. Completed with braided-rope tassel accent.
Upper: Hand-painted Vegetable Leather
Outsole: Eva Rubber
Lining: Soft Garment",https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mczwiv1y0tb8ac_tn,data/images/253449367_21829944277/img_0.jpg
253449367_57456236036,Leis Slides Beige - Nappa Milano - Sandal Unisex,https://shopee.co.id/Leis-Slides-Beige-Nappa-Milano-Sandal-Unisex-i.253449367.57456236036,1029000.0,0,"{""36"": 0, ""37"": 0, ""38"": 2, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}",38,Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,,,Suede,KAB. TANGERANG,5.0,7,29,"Built for easy wear with a unique yet minimal shape. LEIS Slides feature a wide suede leather upper that offers coverage and a relaxed fit. The lambskin insole delivers softness and comfort, while the lightweight EVA rubber outsole ensures flexibility and support. Designed for effortless on-and-off wear with a clean, modern look.
Materials:
- Upper: Suede Leather
- Insole: Lamb skin
- Outsole: EVA Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-825zw-mkrq0aobz9xfce_tn,data/images/253449367_57456236036/img_0.jpg
253449367_8586321365,Gilly Monkstrap Tan - Nappa Milano - Sepatu Wanita,https://shopee.co.id/Gilly-Monkstrap-Tan-Nappa-Milano-Sepatu-Wanita-i.253449367.8586321365,699000.0,0,"{""36"": 1, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0}",36,Sepatu Wanita > Loafers & Boat Shoes,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,31,61,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
A charming design with a refined glazy finish. The iconic adjustable double-buckle assures a sophisticated sleek look for your everyday companion.
Upper material: Brush Off Leather
Lining: Soft Garment
Outsole: Fiber Rubber
Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rbmr-lqka4dbtjjca61,data/images/253449367_8586321365/img_0.jpg
253449367_6852924371,Gilly Monkstrap Black - Nappa Milano - Sepatu Wanita,https://shopee.co.id/Gilly-Monkstrap-Black-Nappa-Milano-Sepatu-Wanita-i.253449367.6852924371,899000.0,0,"{""36"": 8, ""37"": 8, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0}","36, 37",Sepatu Wanita > Sepatu Wanita Lainnya,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,21,51,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
A charming design with a smooth polished finish. The iconic adjustable double-buckle assures a sophisticated sleek look for your everyday companion..
Upper material: Nappa Leather
Lining: Soft Garment
Outsole: Fiber Rubber
Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rbk4-lqkc7yk7b4ef21,data/images/253449367_6852924371/img_0.jpg
253449367_28923097022,Rene Strap Flats Black - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Rene-Strap-Flats-Black-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.28923097022,1009000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sepatu Flat > Pointed Flats,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,5.0,23,84,"The Rene Strap Flats combine simplicity and elegance. Featuring clean lines, a soft
almond toe, and a stylish strap, they offer both character and functionality.
Features:
-Elegant strap design for both style and comfort.
-Adjustable strap.
-Lightweight and comfortable for all-day wear.
Materials:
- Upper: Nappa Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7ra3c-m4sqrhyueuxj7a_tn,data/images/253449367_28923097022/img_0.jpg
253449367_47300989098,Posy Kicks Wine - Nappa Milano - Sepatu Sneakers Wanita,https://shopee.co.id/Posy-Kicks-Wine-Nappa-Milano-Sepatu-Sneakers-Wanita-i.253449367.47300989098,709000.0,0,"{""36"": 0, ""37"": 27, ""38"": 27, ""39"": 27, ""40"": 27, ""41"": 0, ""42"": 0}","37, 38, 39, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,5.0,4,16,"Posy Kicks are the latest addition to the Posy Collection. These sneakers feature a combination of boxy leather and suede, creating a refined contrast that enhances your everyday style. With sleek lines and a subtle shine, they add a modern and confident touch to any outfit. Lightweight and comfortable, the Posy Kicks are designed to kick up your style whether you're running weekday errands or enjoying a weekend stroll. Available in two color options: black and wine.
Materials:
- Upper: Boxy Leather & Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-821d8-mgrnc0pjcqhac5_tn,data/images/253449367_47300989098/img_0.jpg
253449367_22059299302,Moss Derby Deer- Nappa Milano - Sepatu Unisex,https://shopee.co.id/Moss-Derby-Deer-Nappa-Milano-Sepatu-Unisex-i.253449367.22059299302,769000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 1, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}",39,Sepatu Pria > Sepatu Pria Lainnya,NAPPA MILANO,,,,KAB. TANGERANG,5.0,6,11,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
We created a new shape through Moss Derby to offer a less formal derby shoe with a roomy round-toes design, making it fit for most foot types. Moss Derby is unisex and has eight color options with various leather materials, offering endless possibilities and inconceivably vast options for your everyday look. They’re, in fact, classic, timeless and that versatile.
Upper: Animal Printed Leather
Insole: Phylon Injection Insole
Outsole: Lightweight Rubber
Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rbl0-lqkbmqo564qsca,data/images/253449367_22059299302/img_0.jpg
253449367_21330740298,Pam Buckle Maroon - Nappa Milano - Sepatu Wanita,https://shopee.co.id/Pam-Buckle-Maroon-Nappa-Milano-Sepatu-Wanita-i.253449367.21330740298,929000.0,0,"{""36"": 22, ""37"": 0, ""38"": 22, ""39"": 22, ""40"": 22, ""41"": 0, ""42"": 0}","36, 38, 39, 40","Sepatu Wanita > Slip Ons, Mary Janes & Mules",NAPPA MILANO,Indonesia,,,KAB. TANGERANG,4.8,369,1RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
This slip-on loafer is completed with a gold buckle to accentuate the elegance of the already chic collection. Came in with cushy insole and airy outsole; Pam Buckle is lightweight and comfy, making it the perfect everyday statement shoe! Available in two attractive brush-off leather colors, Black and Maroon.
Upper Material: Brush-Off Leather
Outsole: Lightweight Rubber
Insole: Injected Rubber
Construction: Cemented
Lining: Soft Garment",https://down-id.img.susercontent.com/file/sg-11134201-7r98o-lkuizs0o90mv19,data/images/253449367_21330740298/img_0.jpg
253449367_44223223951,Lacy Ballet Flats Red - Nappa Milano - Sepatu Flat Kulit Wanita,https://shopee.co.id/Lacy-Ballet-Flats-Red-Nappa-Milano-Sepatu-Flat-Kulit-Wanita-i.253449367.44223223951,889000.0,0,"{""36"": 0, ""37"": 13, ""38"": 13, ""39"": 13, ""40"": 0, ""41"": 0}","37, 38, 39",Sepatu Wanita > Sepatu Flat > Rounded Toe Flats,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,4.9,26,98,"A soft and feminine take on the classic ballet flat. Designed with an elastic strap for a touch of charm and a secure fit, the Lacy Ballet Flats add effortless elegance to your everyday looks — from casual strolls to dressier moments. Available in: White, Black, Red, and Silver.
Materials:
- Upper: Lamb Skin
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-824hv-mfl4t55srkehd4_tn,data/images/253449367_44223223951/img_0.jpg
253449367_27437204539,Rue Sneakers Mousse Brown - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Rue-Sneakers-Mousse-Brown-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.27437204539,849000.0,0,"{""36"": 0, ""37"": 29, ""38"": 29, ""39"": 29, ""40"": 29, ""41"": 0, ""42"": 0}","37, 38, 39, 40",Sepatu Wanita > Sepatu Flat > Rounded Toe Flats,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,4.9,89,321,"A sneaker, a ballerina—a little bit of both. Meet Rue, our first sneakerina, your new go-to pair that blends street style with feminine flair. With sporty mesh panels, contrast stitching, and lace-up details, Rue delivers comfort and character in every step. Pair them with socks for a playful touch or go bare for a sleeker look.
Available in four color options: Mousse (a warm mocha-toned brown), Dusty (a soft grey with a hint of pink), Cherry (a deep festive red) and Latte (a smooth beige-tone).
Materials:
- Upper: Nappa Leather, Suede Leather & Mesh Fabric
- Lining: Mesh Fabric
- Outsole: Cupsole Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-821fm-mh7hefzll0qxd7_tn,data/images/253449367_27437204539/img_0.jpg
253449367_26574315806,Gail Sneakers Brown - Nappa Milano - Sepatu Sneakers Wanita,https://shopee.co.id/Gail-Sneakers-Brown-Nappa-Milano-Sepatu-Sneakers-Wanita-i.253449367.26574315806,729000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,5.0,277,772,"Meet Gail, Nappa Milano's first-ever women's sneaker—The Kicks for Every Chicks. Combining retro charm with modern comfort, Gail is designed for every step of your journey.
Features:
- Lightweight and flexible: Ideal for effortless movement and all-day wear.
- Cushioned insole: Provides exceptional comfort with every step.
- Subtle retro-inspired design: A timeless style with a modern twist.
- Versatile appeal: Suitable for any occasion, from running errands to evening outings.
- Available in four colors: Black, Red, Brown, and Tan.
Materials:
- Upper: Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m8x15ezlpoul10_tn,data/images/253449367_26574315806/img_0.jpg
253449367_57402386866,Gale Soccer Black - Nappa Milano - Sepatu Sneakers Pria,https://shopee.co.id/Gale-Soccer-Black-Nappa-Milano-Sepatu-Sneakers-Pria-i.253449367.57402386866,849000.0,0,"{""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 2, ""45"": 0}",44,Sepatu Pria > Sneakers,NAPPA MILANO,,,,KAB. TANGERANG,4.9,16,48,"Gale Soccer draws inspiration from the silhouette of classic football footwear, bringing the spirit of the game into everyday life. Designed with flat soles and chosen materials for comfort outside the field, this pair offers soft textures that feel great from the very first step. Gale Soccer pairs well with any outfit, making it a must-have for anyone who craves a distinctive and stylish addition to their daily attire.
Materials:
- Upper: Nubuck leather & Lamb skin leather
- Lining: Lamb skin leather
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-82274-mhpvvefca6mb3a,data/images/253449367_57402386866/img_0.jpg
253449367_24890322816,Rene Strap Flats Olive - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Rene-Strap-Flats-Olive-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.24890322816,1059000.0,0,"{""36"": 83, ""37"": 83, ""38"": 83, ""39"": 83, ""40"": 83}","36, 37, 38, 39, 40",Sepatu Wanita > Sepatu Flat > Pointed Flats,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,16,58,"The Rene Strap Flats combine simplicity and elegance. Featuring clean lines, a soft
almond toe, and a stylish strap, they offer both character and functionality.
Features:
-Elegant strap design for both style and comfort.
-Adjustable strap.
-Lightweight and comfortable for all-day wear.
Materials:
- Upper: Nappa Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7ra24-m4sqrq08oq5nb1_tn,data/images/253449367_24890322816/img_0.jpg
253449367_27362408584,Piatta Double Strap Black - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Piatta-Double-Strap-Black-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.27362408584,749000.0,0,"{""36"": 6, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0}",36,"Sepatu Wanita > Slip Ons, Mary Janes & Mules",NAPPA MILANO,Indonesia,Flat Shoes,,KAB. TANGERANG,5.0,85,300,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Designed for comfort and elegance, The Piatta Double Strap features a sophisticated double strap design that adds a touch of modern flair to a classic silhouette.
Features:
- Double Strap Design: The distinctive double strap design ensures a secure fit while enhancing the shoes' visual appeal. It is perfectly balanced for both formal and casual occasions.
- Superior Comfort: The Piatta shoes, crafted with a cushioned insole and outsole made of fiber rubber, provide all-day comfort without compromising on style.
- Premium Materials: Made with high-quality materials, these shoes boast durability and a refined finish.
- Timeless & Versatile: Available in various colors, from timeless neutrals to vibrant hues, the Piatta flats effortlessly complement any outfit, making them a must-have addition to your wardrobe.
Materials:
- Upper: Nappa Leather
- Lining: Soft Garment
- Outsole: Fiber Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rdwm-m0mlf5xdvs3od5_tn,data/images/253449367_27362408584/img_0.jpg
253449367_27989579921,Rene Line Flats Brown - Nappa Milano - Sepatu Kulit Wanita,https://shopee.co.id/Rene-Line-Flats-Brown-Nappa-Milano-Sepatu-Kulit-Wanita-i.253449367.27989579921,749000.0,0,"{""36"": 0, ""37"": 0, ""38"": 1, ""39"": 0}",38,Sepatu Wanita > Sepatu Flat > Rounded Toe Flats,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,,,6,"The Rene Line Flats feature a clean square toe and smooth leather upper, finished with a distinctive inner lining that subtly contrasts with the outer color—adding quiet character to an otherwise minimalist silhouette. Designed with a flattering low-cut shape and soft insole, these flats are made to move with you comfortably through any moment of your day. Available in Black, Blue, and Brown
Materials:
- Upper: Natural Milling Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rdws-md4hqus9cqc46f_tn,data/images/253449367_27989579921/img_0.jpg
253449367_20330739880,Pam Penny Maroon - Nappa Milano - Sepatu Wanita,https://shopee.co.id/Pam-Penny-Maroon-Nappa-Milano-Sepatu-Wanita-i.253449367.20330739880,1009000.0,0,"{""36"": 58, ""37"": 58, ""38"": 58, ""39"": 58, ""40"": 58, ""41"": 0, ""42"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Loafers & Boat Shoes,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,123,370,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
The Penny collection is the perfect combination of both elegances and effortless. The slick yet effortless design, undoubtedly comfort from their cushy sole, is an excellent addition to your sophisticated everyday companions. Choose either of their flattering colors, Black or Maroon.
Upper Material: Brush-Off Leather
Outsole: Lightweight Rubber
Insole: Injected Rubber
Construction: Cemented
Lining: Soft Garment",https://down-id.img.susercontent.com/file/a90ac223a7392cdfe18d54c7c8607a7f,data/images/253449367_20330739880/img_0.jpg
